address,detailUrl,statusType,zipcode,latitude,longitude,price,clean_price,livingarea,status,listingkey,bedrooms,bathrooms
"5529 S Carpenter St #1, Chicago, IL 60621",https://www.zillow.com/homedetails/5529-S-Carpenter-St-1-Chicago-IL-60621/2113176880_zpid/,FOR_RENT,60621,41.792942,-87.650856,"$1,900/mo",1900,1350.0,FOR_RENT,2113176880,3.0,1.0
"5538 S Carpenter St #2, Chicago, IL 60621",https://www.zillow.com/homedetails/5538-S-Carpenter-St-2-Chicago-IL-60621/2088506739_zpid/,FOR_RENT,60621,41.79266,-87.65155,"$1,900/mo",1900,1350.0,FOR_RENT,2088506739,3.0,1.0
"7007 S Normal Blvd #3N, Chicago, IL 60621",https://www.zillow.com/homedetails/7007-S-Normal-Blvd-3N-Chicago-IL-60621/2063429745_zpid/,FOR_RENT,60621,41.76685,-87.63684,"$1,360/mo",1360,1070.0,FOR_RENT,2063429745,3.0,1.0
"5715 S Sangamon St UNIT 2, Chicago, IL 60621",https://www.zillow.com/homedetails/5715-S-Sangamon-St-UNIT-2-Chicago-IL-60621/2063378195_zpid/,FOR_RENT,60621,41.79013,-87.648346,"$1,600/mo",1600,nan,FOR_RENT,2063378195,4.0,2.0
"6501 S Peoria St #1, Chicago, IL 60621",https://www.zillow.com/homedetails/6501-S-Peoria-St-1-Chicago-IL-60621/443203129_zpid/,FOR_RENT,60621,41.77596,-87.646774,"$1,800/mo",1800,1500.0,FOR_RENT,443203129,4.0,1.0
"6342 S Sangamon St #2, Chicago, IL 60621",https://www.zillow.com/homedetails/6342-S-Sangamon-St-2-Chicago-IL-60621/443455880_zpid/,FOR_RENT,60621,41.778423,-87.64875,"$1,700/mo",1700,1000.0,FOR_RENT,443455880,2.0,1.0
"7116 S Harvard Ave APT 3N, Chicago, IL 60621",https://www.zillow.com/homedetails/7116-S-Harvard-Ave-APT-3N-Chicago-IL-60621/2082669560_zpid/,FOR_RENT,60621,41.7648,-87.63377,"$1,600/mo",1600,1200.0,FOR_RENT,2082669560,2.0,1.0
"6127 S Morgan St #2, Chicago, IL 60621",https://www.zillow.com/homedetails/6127-S-Morgan-St-2-Chicago-IL-60621/2069146323_zpid/,FOR_RENT,60621,41.78258,-87.64936,"$1,450/mo",1450,nan,FOR_RENT,2069146323,3.0,1.0
"7022 S Morgan St #2, Chicago, IL 60621",https://www.zillow.com/homedetails/7022-S-Morgan-St-2-Chicago-IL-60621/441867058_zpid/,FOR_RENT,60621,41.766243,-87.64965,"$1,900/mo",1900,1250.0,FOR_RENT,441867058,3.0,1.0
"6933 S Carpenter St #2, Chicago, IL 60621",https://www.zillow.com/homedetails/6933-S-Carpenter-St-2-Chicago-IL-60621/447131008_zpid/,FOR_RENT,60621,41.767742,-87.65021,"$1,900/mo",1900,1500.0,FOR_RENT,447131008,4.0,1.0
"5715 S Sangamon St, Chicago, IL 60621",https://www.zillow.com/homedetails/5715-S-Sangamon-St-Chicago-IL-60621/2072168821_zpid/,FOR_RENT,60621,41.790123,-87.64834,"$1,600/mo",1600,nan,FOR_RENT,2072168821,4.0,2.0
"1034 W. 61st St., 1034 W 61st St #1, Chicago, IL 60621",https://www.zillow.com/b/1034-w.-61st-st.-chicago-il-9RzrgN/,FOR_RENT,60621,41.783558,-87.65113,"$1,400/mo",1400,1200.0,FOR_RENT,2094504361,3.0,1.0
"6601 South Green Street - 821-1, 6601 S Green St, Chicago, IL 60621",https://www.zillow.com/b/6601-south-green-street-821-1-chicago-il-9Rzw2W/,FOR_RENT,60621,41.774155,-87.64552,"$1,250+/mo",1250,750.0,FOR_RENT,446099649,2.0,1.0
"6100 S Green St/841 W 61st St - For Sale 3rd Pty - 6100-3a, 6100 S Green St, Chicago, IL 60621",https://www.zillow.com/b/6100-s-green-st-841-w-61st-st-n-chicago-il-CjfK34/,FOR_RENT,60621,41.78324,-87.646454,"$1,150+/mo",1150,nan,FOR_RENT,446720355,3.0,1.0
"7033 S Emerald Ave #2, Chicago, IL 60621",https://www.zillow.com/homedetails/7033-S-Emerald-Ave-2-Chicago-IL-60621/369782435_zpid/,FOR_RENT,60621,41.766026,-87.64284,"$1,525/mo",1525,1100.0,FOR_RENT,369782435,3.0,1.0
"7138 S Morgan St UNIT 2, Chicago, IL 60621",https://www.zillow.com/homedetails/7138-S-Morgan-St-UNIT-2-Chicago-IL-60621/350979044_zpid/,FOR_RENT,60621,41.763977,-87.64959,"$2,000/mo",2000,2014.0,FOR_RENT,350979044,4.0,1.0
"6956 S Yale Ave APT 1, Chicago, IL 60621",https://www.zillow.com/homedetails/6956-S-Yale-Ave-APT-1-Chicago-IL-60621/2082251922_zpid/,FOR_RENT,60621,41.767395,-87.631355,"$1,475/mo",1475,nan,FOR_RENT,2082251922,4.0,1.0
"6614 S Aberdeen St, Chicago, IL 60621",https://www.zillow.com/homedetails/6614-S-Aberdeen-St-Chicago-IL-60621/3997565_zpid/,FOR_RENT,60621,41.773693,-87.652275,"$2,750/mo",2750,3200.0,FOR_RENT,3997565,7.0,3.0
"6835 S Carpenter St, Chicago, IL 60621",https://www.zillow.com/homedetails/6835-S-Carpenter-St-Chicago-IL-60621/2062895892_zpid/,FOR_RENT,60621,41.769493,-87.650246,"$1,800/mo",1800,1900.0,FOR_RENT,2062895892,4.0,1.0
"7053 S Yale Ave, Chicago, IL 60621",https://www.zillow.com/homedetails/7053-S-Yale-Ave-Chicago-IL-60621/2092316813_zpid/,FOR_RENT,60621,41.765724,-87.630775,"$1,475/mo",1475,nan,FOR_RENT,2092316813,2.0,1.0
"7216 S Morgan St UNIT 2, Chicago, IL 60621",https://www.zillow.com/homedetails/7216-S-Morgan-St-UNIT-2-Chicago-IL-60621/442644162_zpid/,FOR_RENT,60621,41.76277,-87.64956,"$1,500/mo",1500,nan,FOR_RENT,442644162,3.0,1.0
"908 W 68th St #1, Chicago, IL 60621",https://www.zillow.com/homedetails/908-W-68th-St-1-Chicago-IL-60621/2106109571_zpid/,FOR_RENT,60621,41.770737,-87.64746,"$2,449/mo",2449,1650.0,FOR_RENT,2106109571,5.0,2.0
"7147 S Princeton Ave, Chicago, IL 60621",https://www.zillow.com/homedetails/7147-S-Princeton-Ave-Chicago-IL-60621/2118188094_zpid/,FOR_RENT,60621,41.76401,-87.631836,"$1,900/mo",1900,2100.0,FOR_RENT,2118188094,3.0,2.0
"740 W 58th St #2, Chicago, IL 60621",https://www.zillow.com/homedetails/740-W-58th-St-2-Chicago-IL-60621/443346656_zpid/,FOR_RENT,60621,41.78888,-87.64411,"$1,400/mo",1400,nan,FOR_RENT,443346656,2.0,2.0
"6934 S Princeton Ave, Chicago, IL",https://www.zillow.com/b/6934-s-princeton-chicago-il-5XdP2V/,FOR_RENT,60621,41.76792,-87.632614,,,nan,FOR_RENT,41.76792--87.632614,nan,nan
"6412 S Normal Blvd #B, Chicago, IL 60621",https://www.zillow.com/homedetails/6412-S-Normal-Blvd-B-Chicago-IL-60621/446692249_zpid/,FOR_RENT,60621,41.777637,-87.637474,"$1,750/mo",1750,2590.0,FOR_RENT,446692249,3.0,2.0
"7237 S Emerald Ave #F2, Chicago, IL 60621",https://www.zillow.com/homedetails/7237-S-Emerald-Ave-F2-Chicago-IL-60621/442582148_zpid/,FOR_RENT,60621,41.762287,-87.64253,"$1,700/mo",1700,1185.0,FOR_RENT,442582148,3.0,1.0
"7353 S Yale Ave #2, Chicago, IL 60621",https://www.zillow.com/homedetails/7353-S-Yale-Ave-2-Chicago-IL-60621/2093971088_zpid/,FOR_RENT,60621,41.760258,-87.63069,"$1,100/mo",1100,1100.0,FOR_RENT,2093971088,2.0,1.0
"5720 S Princeton Ave #2, Chicago, IL 60621",https://www.zillow.com/homedetails/5720-S-Princeton-Ave-2-Chicago-IL-60621/2054667847_zpid/,FOR_RENT,60621,41.7902,-87.633224,"$1,550/mo",1550,nan,FOR_RENT,2054667847,3.0,1.0
"6846 S Normal Blvd APT 3R, Chicago, IL 60621",https://www.zillow.com/homedetails/6846-S-Normal-Blvd-APT-3R-Chicago-IL-60621/2060654390_zpid/,FOR_RENT,60621,41.769405,-87.63764,$900/mo,900,450.0,FOR_RENT,2060654390,1.0,1.0
"6100 S Green St, Chicago, IL",https://www.zillow.com/b/6100-s-green-st-841-w-61st-st-n-chicago-il-CjfK34/,FOR_RENT,60621,41.783234,-87.64645,,,nan,FOR_RENT,41.783234--87.64645,nan,nan
"6812 S Lafayette Ave, Chicago, IL 60621",https://www.zillow.com/homedetails/6812-S-Lafayette-Ave-Chicago-IL-60621/2133142479_zpid/,FOR_RENT,60621,41.77046,-87.627144,"$1,800/mo",1800,nan,FOR_RENT,2133142479,3.0,1.0
"7010 S Morgan St, Chicago, IL",https://www.zillow.com/b/7010-south-morgan-street-chicago-il-5Xds6t/,FOR_RENT,60621,41.766518,-87.64965,,,nan,FOR_RENT,41.766518--87.64965,nan,nan
"7250 S Yale Ave #3N, Chicago, IL 60621",https://www.zillow.com/homedetails/7250-S-Yale-Ave-3N-Chicago-IL-60621/443219033_zpid/,FOR_RENT,60621,41.762062,-87.63128,"$1,100/mo",1100,1250.0,FOR_RENT,443219033,3.0,1.0
"7220 South Harvard Avenue, 7222 S Harvard Ave, Chicago, IL 60621",https://www.zillow.com/b/7220-south-harvard-avenue-chicago-il-9ffr/,FOR_RENT,60621,41.7628,-87.63367,"$1,200+/mo",1200,1200.0,FOR_RENT,406127872,3.0,1.0
"6701-03 S Parnell Ave - 8, 517 W Marquette Rd APT 1, Chicago, IL 60621",https://www.zillow.com/b/6701-03-s-parnell-ave-8-chicago-il-DDh2/,FOR_RENT,60621,41.772438,-87.63794,$825+/mo,825,675.0,FOR_RENT,2053052504,2.0,1.0
"6701 S Union Ave, Chicago, IL",https://www.zillow.com/b/6701-03-s-parnell-ave-chicago-il-9RzwDY/,FOR_RENT,60621,41.77236,-87.64146,,,nan,FOR_RENT,41.77236--87.64146,nan,nan
"7406 S Perry Ave, 7406 S Perry Ave #129-3, Chicago, IL 60621",https://www.zillow.com/apartments/chicago-il/7406-s-perry-ave/BxFf/,FOR_RENT,60621,41.759808,-87.62839,"$1,235/mo",1235,738.0,FOR_RENT,2068397781,2.0,1.0
"7057 S Princeton Ave, 7057 S Princeton Ave UNIT 252-2W, Chicago, IL 60621",https://www.zillow.com/apartments/chicago-il/7057-s-princeton-ave/5Xhhsy/,FOR_RENT,60621,41.76557,-87.63185,"$1,020/mo",1020,700.0,FOR_RENT,443857721,2.0,1.0
"1640 W Division St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/wicker-park-connection/CgH59T/,FOR_RENT,60622,41.9036,-87.66941,,,nan,FOR_RENT,41.9036--87.66941,nan,nan
"1554 N Talman Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/highpoint-wicker-park/BLVwRT/,FOR_RENT,60622,41.910084,-87.69347,,,nan,FOR_RENT,41.910084--87.69347,nan,nan
"1336 N Damen, 2016 W Evergreen Ave #102, Chicago, IL 60622",https://www.zillow.com/apartments/chicago-il/1336-n-damen/CjkqYh/,FOR_RENT,60622,41.906227,-87.67776,"$3,350/mo",3350,nan,FOR_RENT,447246302,2.0,2.0
"1261-63 N. Honore St., 1261-63 N Honore St #1263-2, Chicago, IL 60622",https://www.zillow.com/apartments/chicago-il/1261-63-n.-honore-st./BXKwzW/,FOR_RENT,60622,41.905064,-87.673096,"$4,995/mo",4995,2000.0,FOR_RENT,446647262,3.0,2.0
"1838 W Chicago Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/luxe-on-chicago/Cj4csp/,FOR_RENT,60622,41.896206,-87.67371,,,nan,FOR_RENT,41.896206--87.67371,nan,nan
"The Milwood, 1422 N Milwaukee Ave UNIT 201, Chicago, IL 60622",https://www.zillow.com/apartments/chicago-il/the-milwood/9RzzpG/,FOR_RENT,60622,41.907738,-87.6737,"$1,995/mo",1995,511.0,FOR_RENT,2096893917,0.0,1.0
"1062 N Ashland Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/1062-n.-ashland/5pTDM8/,FOR_RENT,60622,41.901573,-87.66773,,,nan,FOR_RENT,41.901573--87.66773,nan,nan
"Wicker Park Renaissance, 1527 N Wicker Park Ave, Chicago, IL 60622",https://www.zillow.com/apartments/chicago-il/wicker-park-renaissance/5XdP7M/,FOR_RENT,60622,41.908978,-87.67683,"$1,076+/mo",1076,366.0,FOR_RENT,394811641,0.0,1.0
"1500 N Damen Apartments, 1500 N Damen Ave, Chicago, IL 60622",https://www.zillow.com/apartments/chicago-il/1500-n-damen-apartments/5Y2dnH/,FOR_RENT,60622,41.90874,-87.677826,"$3,130+/mo",3130,1273.0,FOR_RENT,347277453,2.0,2.0
"2534 W Cortez St, Chicago, IL",https://www.zillow.com/b/2534-w-cortez-st-chicago-il-9S25ZW/,FOR_RENT,60622,41.90052,-87.69074,,,nan,FOR_RENT,41.90052--87.69074,nan,nan
"(undisclosed Address), Chicago, IL 60622",https://www.zillow.com/homedetails/Chicago-IL-60622/445722232_zpid/,FOR_RENT,60622,,,"$4,500/mo",4500,1200.0,FOR_RENT,445722232,2.0,1.0
"855 N Sacramento Blvd #1, Chicago, IL 60622",https://www.zillow.com/homedetails/855-N-Sacramento-Blvd-1-Chicago-IL-60622/2084972367_zpid/,FOR_RENT,60622,41.89724,-87.70136,"$1,900/mo",1900,nan,FOR_RENT,2084972367,2.0,1.0
"2609 W Thomas St #R4, Chicago, IL 60622",https://www.zillow.com/homedetails/2609-W-Thomas-St-R4-Chicago-IL-60622/447629768_zpid/,FOR_RENT,60622,41.901028,-87.69236,"$1,685/mo",1685,950.0,FOR_RENT,447629768,3.0,1.0
"1358 N Artesian Ave APT 3F, Chicago, IL 60622",https://www.zillow.com/homedetails/1358-N-Artesian-Ave-APT-3F-Chicago-IL-60622/447526964_zpid/,FOR_RENT,60622,41.906532,-87.68871,"$2,300/mo",2300,nan,FOR_RENT,447526964,3.0,1.0
"2609 W Thomas St, Chicago, IL",https://www.zillow.com/b/2609-w-thomas-st-chicago-il-5XjVh7/,FOR_RENT,60622,41.90102,-87.692345,,,nan,FOR_RENT,41.90102--87.692345,nan,nan
"1818 N Paulina, 1818 N Paulina St APT 2R, Chicago, IL 60622",https://www.zillow.com/b/1818-n-paulina-chicago-il-5XcDs5/,FOR_RENT,60622,41.914864,-87.6706,"$1,900/mo",1900,575.0,FOR_RENT,2080072926,1.0,1.0
"2133 W Crystal St #1, Chicago, IL 60622",https://www.zillow.com/homedetails/2133-W-Crystal-St-1-Chicago-IL-60622/2065671050_zpid/,FOR_RENT,60622,41.90381,-87.68105,"$2,500/mo",2500,nan,FOR_RENT,2065671050,2.0,1.0
"2425 W Thomas St, Chicago, IL 60622",https://www.zillow.com/homedetails/2425-W-Thomas-St-Chicago-IL-60622/2120614978_zpid/,FOR_RENT,60622,41.90093,-87.68801,"$1,950/mo",1950,nan,FOR_RENT,2120614978,3.0,1.0
"841 N Mozart St, Chicago, IL",https://www.zillow.com/b/841-n-mozart-st-chicago-il-9S26kC/,FOR_RENT,60622,41.89689,-87.69763,,,nan,FOR_RENT,41.89689--87.69763,nan,nan
"2306 W Walton St #1W, Chicago, IL 60622",https://www.zillow.com/homedetails/2306-W-Walton-St-1W-Chicago-IL-60622/2078094024_zpid/,FOR_RENT,60622,41.898647,-87.684746,"$2,295/mo",2295,nan,FOR_RENT,2078094024,1.0,1.0
"2553 W Hirsch St, Chicago, IL",https://www.zillow.com/b/2553-w-hirsch-st-chicago-il-C7yZ6V/,FOR_RENT,60622,41.906643,-87.69146,,,nan,FOR_RENT,41.906643--87.69146,nan,nan
"939 N. Ashland Ave., 939 N Ashland Ave APT 1R, Chicago, IL 60622",https://www.zillow.com/b/939-n.-ashland-ave.-chicago-il-5XdG67/,FOR_RENT,60622,41.89911,-87.66703,"$1,975/mo",1975,525.0,FOR_RENT,2094627783,2.0,1.0
"950 N Wolcott Ave, Chicago, IL 60622",https://www.zillow.com/homedetails/950-N-Wolcott-Ave-Chicago-IL-60622/2063403691_zpid/,FOR_RENT,60622,41.899258,-87.67503,"$2,775/mo",2775,1372.0,FOR_RENT,2063403691,3.0,2.0
"1706 W Superior St #2, Chicago, IL 60622",https://www.zillow.com/homedetails/1706-W-Superior-St-2-Chicago-IL-60622/2098994073_zpid/,FOR_RENT,60622,41.895363,-87.67005,"$3,050/mo",3050,1500.0,FOR_RENT,2098994073,2.0,2.0
"852 N Leavitt St #2, Chicago, IL 60622",https://www.zillow.com/homedetails/852-N-Leavitt-St-2-Chicago-IL-60622/2106621354_zpid/,FOR_RENT,60622,41.897457,-87.68216,"$1,800/mo",1800,1000.0,FOR_RENT,2106621354,2.0,1.0
"718 N Throop - 1, 718 N Throop St, Chicago, IL 60622",https://www.zillow.com/b/718-n-throop-1-chicago-il-CfB8xd/,FOR_RENT,60622,41.903313,-87.6838,"$3,550+/mo",3550,nan,FOR_RENT,447342892,3.0,3.0
"2709 W Hirsch St #1G, Chicago, IL 60622",https://www.zillow.com/homedetails/2709-W-Hirsch-St-1G-Chicago-IL-60622/443760554_zpid/,FOR_RENT,60622,41.90634,-87.69501,"$1,700/mo",1700,900.0,FOR_RENT,443760554,2.0,1.0
"1624 W Beach Ave UNIT R3, Chicago, IL 60622",https://www.zillow.com/homedetails/1624-W-Beach-Ave-UNIT-R3-Chicago-IL-60622/2057166439_zpid/,FOR_RENT,60622,41.90782,-87.66868,"$2,100/mo",2100,800.0,FOR_RENT,2057166439,1.0,1.0
"2658 W Cortez St APT 1, Chicago, IL 60622",https://www.zillow.com/homedetails/2658-W-Cortez-St-APT-1-Chicago-IL-60622/2079627940_zpid/,FOR_RENT,60622,41.900482,-87.69419,"$2,100/mo",2100,nan,FOR_RENT,2079627940,3.0,1.0
"1320 N Wicker Park Ave #1G, Chicago, IL 60622",https://www.zillow.com/homedetails/1320-N-Wicker-Park-Ave-1G-Chicago-IL-60622/446834994_zpid/,FOR_RENT,60622,41.906025,-87.673,"$2,000/mo",2000,nan,FOR_RENT,446834994,1.0,1.0
"2132 W Iowa St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/2132-w-iowa/5Xd5dN/,FOR_RENT,60622,41.897926,-87.68088,,,nan,FOR_RENT,41.897926--87.68088,nan,nan
"1110 N Hoyne Ave, Chicago, IL 60622",https://www.zillow.com/homedetails/1110-N-Hoyne-Ave-Chicago-IL-60622/2054490090_zpid/,FOR_RENT,60622,41.902946,-87.6799,"$1,900/mo",1900,900.0,FOR_RENT,2054490090,2.0,1.0
"1033 N Mozart St, Chicago, IL",https://www.zillow.com/b/1033-n-mozart-st-chicago-il-5XhHr4/,FOR_RENT,60622,41.900303,-87.69771,,,nan,FOR_RENT,41.900303--87.69771,nan,nan
"1841 N Hermitage Ave UNIT 1F, Chicago, IL 60622",https://www.zillow.com/homedetails/1841-N-Hermitage-Ave-UNIT-1F-Chicago-IL-60622/2069909151_zpid/,FOR_RENT,60622,41.91547,-87.67126,"$1,845/mo",1845,600.0,FOR_RENT,2069909151,1.0,1.0
"1711 N Winchester Ave APT BR, Chicago, IL 60622",https://www.zillow.com/homedetails/1711-N-Winchester-Ave-APT-BR-Chicago-IL-60622/2110260979_zpid/,FOR_RENT,60622,41.91273,-87.67594,"$2,495/mo",2495,nan,FOR_RENT,2110260979,2.0,1.0
"1118 N Oakley Blvd APT 1F, Chicago, IL 60622",https://www.zillow.com/homedetails/1118-N-Oakley-Blvd-APT-1F-Chicago-IL-60622/2097181719_zpid/,FOR_RENT,60622,41.901825,-87.684875,"$3,300/mo",3300,2300.0,FOR_RENT,2097181719,3.0,2.0
"1945 N Winchester Ave APT CH2, Chicago, IL 60622",https://www.zillow.com/homedetails/1945-N-Winchester-Ave-APT-CH2-Chicago-IL-60622/2092625673_zpid/,FOR_RENT,60622,41.917274,-87.676025,"$2,295/mo",2295,nan,FOR_RENT,2092625673,1.0,1.0
"1019 N Paulina St #1R, Chicago, IL 60622",https://www.zillow.com/homedetails/1019-N-Paulina-St-1R-Chicago-IL-60622/2102980048_zpid/,FOR_RENT,60622,41.900307,-87.6695,"$1,400/mo",1400,300.0,FOR_RENT,2102980048,1.0,1.0
"1756 W Crystal St APT 2F, Chicago, IL 60622",https://www.zillow.com/homedetails/1756-W-Crystal-St-APT-2F-Chicago-IL-60622/2098773978_zpid/,FOR_RENT,60622,41.904305,-87.67224,"$2,450/mo",2450,nan,FOR_RENT,2098773978,2.0,1.0
"1359 N Rockwell St #1W, Chicago, IL 60622",https://www.zillow.com/homedetails/1359-N-Rockwell-St-1W-Chicago-IL-60622/2066658080_zpid/,FOR_RENT,60622,41.906506,-87.691696,"$2,650/mo",2650,1000.0,FOR_RENT,2066658080,2.0,1.0
"1857 W Chicago Ave #1, Chicago, IL 60622",https://www.zillow.com/homedetails/1857-W-Chicago-Ave-1-Chicago-IL-60622/2078711225_zpid/,FOR_RENT,60622,41.895657,-87.67435,"$4,500/mo",4500,1660.0,FOR_RENT,2078711225,3.0,2.0
"2638-Iowa, 2638 W Iowa St APT 1F, Chicago, IL 60622",https://www.zillow.com/b/2638-iowa-chicago-il-Dqtv/,FOR_RENT,60622,41.89776,-87.69339,"$2,295/mo",2295,1400.0,FOR_RENT,2071247171,2.0,1.0
"1929 W Crystal St #B2, Chicago, IL 60622",https://www.zillow.com/homedetails/1929-W-Crystal-St-B2-Chicago-IL-60622/2053012156_zpid/,FOR_RENT,60622,41.903885,-87.67609,"$2,150/mo",2150,900.0,FOR_RENT,2053012156,2.0,1.0
"909 N Leavitt St APT 3F, Chicago, IL 60622",https://www.zillow.com/homedetails/909-N-Leavitt-St-APT-3F-Chicago-IL-60622/2089599265_zpid/,FOR_RENT,60622,41.89799,-87.681694,"$2,323/mo",2323,800.0,FOR_RENT,2089599265,3.0,1.0
"2555 W Cortez St UNIT 2, Chicago, IL 60622",https://www.zillow.com/homedetails/2555-W-Cortez-St-UNIT-2-Chicago-IL-60622/447240656_zpid/,FOR_RENT,60622,41.900112,-87.690765,"$1,895/mo",1895,900.0,FOR_RENT,447240656,2.0,1.0
"1236 N Campbell Ave APT 1, Chicago, IL 60622",https://www.zillow.com/homedetails/1236-N-Campbell-Ave-APT-1-Chicago-IL-60622/80815236_zpid/,FOR_RENT,60622,41.904144,-87.68987,"$2,275/mo",2275,nan,FOR_RENT,80815236,2.0,2.0
"2439 W Walton St, Chicago, IL 60622",https://www.zillow.com/homedetails/2439-W-Walton-St-Chicago-IL-60622/2067751108_zpid/,FOR_RENT,60622,41.89819,-87.68843,"$1,750/mo",1750,700.0,FOR_RENT,2067751108,1.0,1.0
"1971-Evergreen, 1971 W Evergreen Ave #2F, Chicago, IL 60622",https://www.zillow.com/b/1971-evergreen-chicago-il-5XdjNX/,FOR_RENT,60622,41.90572,-87.67678,"$2,395/mo",2395,850.0,FOR_RENT,447557736,1.0,1.0
"850 N Leavitt St, Chicago, IL",https://www.zillow.com/b/850-n-leavitt-st-chicago-il-BHnw/,FOR_RENT,60622,41.897274,-87.68217,,,nan,FOR_RENT,41.897274--87.68217,nan,nan
"2646 W Potomac Ave APT 2N, Chicago, IL 60622",https://www.zillow.com/homedetails/2646-W-Potomac-Ave-APT-2N-Chicago-IL-60622/2146569961_zpid/,FOR_RENT,60622,41.905045,-87.69392,"$1,675/mo",1675,675.0,FOR_RENT,2146569961,1.0,1.0
"2322 W Rice St #1F, Chicago, IL 60622",https://www.zillow.com/homedetails/2322-W-Rice-St-1F-Chicago-IL-60622/2069893427_zpid/,FOR_RENT,60622,41.89694,-87.68537,"$2,495/mo",2495,nan,FOR_RENT,2069893427,2.0,1.0
"2043 W Crystal St APT 1R, Chicago, IL 60622",https://www.zillow.com/homedetails/2043-W-Crystal-St-APT-1R-Chicago-IL-60622/2112249996_zpid/,FOR_RENT,60622,41.90384,-87.678986,"$2,150/mo",2150,nan,FOR_RENT,2112249996,2.0,1.0
"2112 W Division St APT 2R, Chicago, IL 60622",https://www.zillow.com/homedetails/2112-W-Division-St-APT-2R-Chicago-IL-60622/2103064578_zpid/,FOR_RENT,60622,41.90344,-87.680336,"$2,395/mo",2395,nan,FOR_RENT,2103064578,2.0,1.0
"2647 W Iowa St APT 3, Chicago, IL 60622",https://www.zillow.com/homedetails/2647-W-Iowa-St-APT-3-Chicago-IL-60622/2119798961_zpid/,FOR_RENT,60622,41.89723,-87.69369,"$2,050/mo",2050,1000.0,FOR_RENT,2119798961,2.0,1.0
"2138 W Chicago Ave #R4, Chicago, IL 60622",https://www.zillow.com/homedetails/2138-W-Chicago-Ave-R4-Chicago-IL-60622/2057028112_zpid/,FOR_RENT,60622,41.89612,-87.681145,"$2,100/mo",2100,800.0,FOR_RENT,2057028112,2.0,1.0
"2230 W Iowa St UNIT 4, Chicago, IL 60622",https://www.zillow.com/homedetails/2230-W-Iowa-St-UNIT-4-Chicago-IL-60622/341851829_zpid/,FOR_RENT,60622,41.897892,-87.6833,"$2,400/mo",2400,1100.0,FOR_RENT,341851829,2.0,1.0
"2112 W Division St APT 3F, Chicago, IL 60622",https://www.zillow.com/homedetails/2112-W-Division-St-APT-3F-Chicago-IL-60622/2055996695_zpid/,FOR_RENT,60622,41.903446,-87.68034,"$2,595/mo",2595,nan,FOR_RENT,2055996695,2.0,1.0
"2125 W Potomac Ave #1, Chicago, IL 60622",https://www.zillow.com/homedetails/2125-W-Potomac-Ave-1-Chicago-IL-60622/2109716892_zpid/,FOR_RENT,60622,41.904697,-87.6808,"$3,200/mo",3200,1600.0,FOR_RENT,2109716892,3.0,2.0
"1003-Ashland, 1003 N Ashland Ave APT 4R, Chicago, IL 60622",https://www.zillow.com/b/1003-ashland-chicago-il-BD2L/,FOR_RENT,60622,41.899906,-87.66703,"$2,295/mo",2295,875.0,FOR_RENT,2102175091,2.0,1.0
"859 N Richmond St #2, Chicago, IL 60622",https://www.zillow.com/homedetails/859-N-Richmond-St-2-Chicago-IL-60622/2100105917_zpid/,FOR_RENT,60622,41.89725,-87.700066,"$2,400/mo",2400,1200.0,FOR_RENT,2100105917,3.0,2.0
"1022 N Damen Ave, Chicago, IL",https://www.zillow.com/b/1022-n-damen-ave-chicago-il-5Xg8Dq/,FOR_RENT,60622,41.90031,-87.677475,,,nan,FOR_RENT,41.90031--87.677475,nan,nan
"1552-Milwakee, 1552-54 N Milwaukee Ave #2B, Chicago, IL 60622",https://www.zillow.com/b/1552-milwakee-chicago-il-BV2vh3/,FOR_RENT,60622,41.90914,-87.67648,"$3,895/mo",3895,1700.0,FOR_RENT,2057876544,3.0,2.0
"2438 W Walton St #GDN, Chicago, IL 60622",https://www.zillow.com/homedetails/2438-W-Walton-St-GDN-Chicago-IL-60622/446741500_zpid/,FOR_RENT,60622,41.898724,-87.68846,"$1,375/mo",1375,nan,FOR_RENT,446741500,1.0,1.0
"1031 N Mozart St #2, Chicago, IL 60622",https://www.zillow.com/homedetails/1031-N-Mozart-St-2-Chicago-IL-60622/70463143_zpid/,FOR_RENT,60622,41.900227,-87.69771,"$2,400/mo",2400,1200.0,FOR_RENT,70463143,3.0,2.0
"1611 W Division St, Chicago, IL",https://www.zillow.com/b/1611-w-division-st-chicago-il-ChRZjQ/,FOR_RENT,60622,41.90313,-87.66799,,,nan,FOR_RENT,41.90313--87.66799,nan,nan
"2138 W Chicago Ave #R2, Chicago, IL 60622",https://www.zillow.com/homedetails/2138-W-Chicago-Ave-R2-Chicago-IL-60622/2057070100_zpid/,FOR_RENT,60622,41.896114,-87.68114,"$1,995/mo",1995,900.0,FOR_RENT,2057070100,2.0,1.0
"1021 N Leavitt St #3, Chicago, IL 60622",https://www.zillow.com/homedetails/1021-N-Leavitt-St-3-Chicago-IL-60622/2070335861_zpid/,FOR_RENT,60622,41.900166,-87.68188,"$2,585/mo",2585,nan,FOR_RENT,2070335861,2.0,1.0
